N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1549.0,LX홀딩스1우,9190.0,150.0,-1.61%,1000.0
1550.0,KODEX 보험,8395.0,90.0,+1.08%,0.0
1551.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),13430.0,370.0,-2.68%,0.0
1552.0,신한 USD K200 선물 바이셀 ETN,6690.0,100.0,+1.52%,0.0
1553.0,KBSTAR 5대그룹주,6065.0,50.0,-0.82%,0.0
1554.0,TRUE 인버스 은 선물 ETN,13320.0,0.0,0.00%,0.0
1555.0,삼성 인버스 HSCEI ETN(H),13315.0,0.0,0.00%,0.0
1556.0,한진칼우,24700.0,350.0,+1.44%,2500.0
1557.0,하나 인버스 2X 옥수수 선물 ETN(H),13240.0,285.0,-2.11%,0.0
1558.0,신한 인버스 WTI원유 선물 ETN(H),2645.0,35.0,-1.31%,0.0
1559.0,KB 인버스 2X 밀 선물 ETN,26185.0,1440.0,-5.21%,0.0
1560.0,메리츠 미국레버리지 인플레이션국채ETN(H),6545.0,120.0,-1.80%,0.0
1561.0,KBSTAR 헬스케어채권혼합,10885.0,55.0,-0.50%,0.0
1562.0,메리츠 인버스 미국채10년 ETN(H),13060.0,120.0,+0.93%,0.0
1563.0,KOSEF 미국S&P500,11770.0,15.0,+0.13%,0.0
1564.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),12890.0,350.0,-2.64%,0.0
1565.0,TIGER 유로스탁스배당30,10695.0,110.0,-1.02%,0.0
1566.0,BNK 주주가치액티브,11655.0,35.0,-0.30%,0.0
1567.0,JW중외제약2우B,62000.0,400.0,+0.65%,2500.0
1568.0,메리츠 인버스 3X 국채30년 ETN,63110.0,1615.0,+2.63%,0.0
1569.0,ACE 미국다우존스리츠(합성 H),70000.0,810.0,-1.14%,0.0
1570.0,신한 인버스 구리 선물 ETN(H),6280.0,60.0,+0.96%,0.0
1571.0,신한 달러인덱스 선물 ETN(H),12560.0,110.0,+0.88%,0.0
1572.0,코오롱글로벌우,16920.0,410.0,-2.37%,5000.0
1573.0,KODEX 200가치저변동,9635.0,55.0,-0.57%,0.0
1574.0,VITA MZ소비액티브,8345.0,35.0,-0.42%,0.0
1575.0,ARIRANG 우주항공&UAM iSelect,10005.0,5.0,-0.05%,0.0
1576.0,TIGER K게임,6760.0,85.0,-1.24%,0.0
1577.0,QV 레버리지 은 선물 ETN(H),12500.0,0.0,0.00%,0.0
1578.0,ARIRANG Apple채권혼합Fn,10870.0,5.0,+0.05%,0.0
1579.0,KB 레버리지 KOSPI 200 선물 ETN,24975.0,255.0,-1.01%,0.0
1580.0,KODEX 운송,4010.0,85.0,-2.08%,0.0
1581.0,메리츠 레버리지 은 선물 ETN(H),12415.0,160.0,-1.27%,0.0
1582.0,KODEX KRX300레버리지,12370.0,130.0,-1.04%,0.0
1583.0,KB 인버스 2X 항셍테크 선물 ETN,12340.0,850.0,+7.40%,0.0
1584.0,KOSEF 고배당,8800.0,15.0,+0.17%,0.0
1585.0,TRUE 인버스 금 선물 ETN,12315.0,0.0,0.00%,0.0
1586.0,HANARO KOFR금리액티브(합성),102170.0,30.0,+0.03%,0.0
1587.0,KB 레버리지 FANG 플러스 ETN(H),24490.0,475.0,-1.90%,0.0
1588.0,미래에셋 FnGuide 부산엑스포 추가수익 ETN,12240.0,0.0,0.00%,0.0
1589.0,메리츠 인버스 2X 국채10년 ETN,12235.0,110.0,+0.91%,0.0
1590.0,대신 2X 철광석 선물 ETN(H),12225.0,45.0,+0.37%,0.0
1591.0,QV 레버리지 구리 선물 ETN(H),12210.0,0.0,0.00%,0.0
1592.0,하나 레버리지 구리 선물 ETN(H),12155.0,0.0,0.00%,0.0
1593.0,TIGER TSMC밸류체인FACTSET,11020.0,180.0,+1.66%,0.0
1594.0,삼성 인버스 항셍테크 ETN(H),12115.0,325.0,+2.76%,0.0
1595.0,TRUE 레버리지 유로스탁스50 ETN(H) B,12095.0,265.0,-2.14%,0.0
1596.0,TIMEFOLIO Korea플러스배당액티브,10970.0,15.0,+0.14%,0.0
1597.0,QV US 500 월간레버리지 ETN(H),24075.0,0.0,0.00%,0.0
1598.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),80.0,0.0,0.00%,0.0
1599.0,대신 S&P 인버스 WTI원유 선물 ETN,12000.0,40.0,-0.33%,0.0
1600.0,메리츠 레버리지 구리 선물 ETN(H),11995.0,255.0,-2.08%,0.0
1601.0,ARIRANG 고배당주채권혼합,10900.0,5.0,+0.05%,0.0
1602.0,삼성 레버리지 구리 선물 ETN(H),11980.0,265.0,-2.16%,0.0
1603.0,TRUE 금 선물 ETN,11965.0,70.0,+0.59%,0.0
1604.0,ACE 멕시코MSCI(합성),13250.0,205.0,-1.52%,0.0
1605.0,TIGER LG그룹+펀더멘털,7940.0,50.0,-0.63%,0.0
1606.0,HANARO Fn K-게임,3655.0,20.0,-0.54%,0.0
1607.0,ACE 주주환원가치주액티브,10795.0,25.0,+0.23%,0.0
1608.0,ARIRANG 미국다우존스고배당주(합성 H),13965.0,45.0,-0.32%,0.0
1609.0,신한 인버스 콩 선물 ETN(H),5910.0,170.0,-2.80%,0.0
1610.0,대신 인버스 3X 국채10년 ETN,23630.0,435.0,+1.88%,0.0
1611.0,TIGER 글로벌자원생산기업(합성 H),14755.0,110.0,-0.74%,0.0
1612.0,삼성 인버스 코스피 200 선물 ETN,11655.0,85.0,+0.73%,0.0
1613.0,삼성 인버스 구리 선물 ETN(H),11650.0,60.0,+0.52%,0.0
1614.0,메리츠 인버스 구리 선물 ETN(H),11600.0,0.0,0.00%,0.0
1615.0,ACE 글로벌브랜드TOP10블룸버그,12200.0,120.0,+0.99%,0.0
1616.0,미래에셋 인도네시아 Top5 ETN,11580.0,75.0,+0.65%,0.0
1617.0,KB 인버스 2X 구리 선물 ETN(H),23135.0,330.0,+1.45%,0.0
1618.0,메리츠 인버스 3X 국채10년 ETN,22885.0,390.0,+1.73%,0.0
1619.0,메리츠 인버스 국채10년 ETN,11385.0,60.0,+0.53%,0.0
1620.0,KODEX 기계장비,6435.0,145.0,-2.20%,0.0
1621.0,TIMEFOLIO 미국나스닥100액티브,13445.0,5.0,-0.04%,0.0
1622.0,노루홀딩스우,46000.0,1900.0,-3.97%,500.0
1623.0,JW중외제약우,33400.0,550.0,+1.67%,2500.0
1624.0,KBSTAR 중국MSCI China(H),7715.0,65.0,-0.84%,0.0
1625.0,TRUE S&P 인버스 2X 엔달러 선물 ETN(H),11155.0,110.0,+1.00%,0.0
1626.0,신한 인버스 Russell 2000 ETN,11145.0,0.0,0.00%,0.0
1627.0,KB 인버스 2X 나스닥 100 ETN,5560.0,135.0,+2.49%,0.0
1628.0,신한 FnGuide 폐기물처리 ETN,5560.0,25.0,-0.45%,0.0
1629.0,ARIRANG 미국S&P500,11110.0,15.0,-0.13%,0.0
1630.0,QV S&P500 버퍼10% 3월 ETN(H),11075.0,0.0,0.00%,0.0
1631.0,KOSEF 미국달러선물인버스2X,5565.0,90.0,-1.59%,0.0
1632.0,파워 코스피100,24980.0,90.0,-0.36%,0.0
1633.0,에셋플러스 글로벌대장장이액티브,12190.0,20.0,+0.16%,0.0
1634.0,QV S&P500 버퍼10% 6월 ETN(H),10945.0,0.0,0.00%,0.0
1635.0,SOL KRX300,15555.0,110.0,-0.70%,0.0
1636.0,KOSEF 차이나A50커넥트MSCI,8370.0,30.0,-0.36%,0.0
1637.0,TIGER KRX300,15485.0,100.0,-0.64%,0.0
1638.0,삼성 나스닥 100 ETN(H),10835.0,70.0,-0.64%,0.0
1639.0,TRUE 인버스 베트남 VN30 선물 ETN(H),10800.0,105.0,+0.98%,0.0
1640.0,KODEX MSCI KOREA ESG유니버설,9790.0,0.0,0.00%,0.0
1641.0,WOORI 200,33060.0,240.0,-0.72%,0.0
1642.0,대신 인버스 국채10년 ETN,10705.0,60.0,+0.56%,0.0
1643.0,신한 S&P 인버스 2X 유로 선물 ETN(H),10705.0,190.0,+1.81%,0.0
1644.0,KODEX 구리선물(H),6290.0,90.0,-1.41%,0.0
1645.0,넥센우,2970.0,20.0,+0.68%,500.0
1646.0,메리츠 인버스 3X 국채5년 ETN,21275.0,120.0,+0.57%,0.0
1647.0,메리츠 레버리지 국채5년 ETN,10635.0,35.0,-0.33%,0.0
1648.0,KB 레버리지 콩 선물 ETN,21240.0,1270.0,+6.36%,0.0
1649.0,KODEX 코스닥글로벌,9650.0,130.0,-1.33%,0.0
1650.0,QV S&P500 버퍼10% 12월 ETN(H),10605.0,0.0,0.00%,0.0
1651.0,메리츠 인버스 은 선물 ETN(H),10570.0,0.0,0.00%,0.0
1652.0,KOSEF 물가채KIS,105640.0,250.0,-0.24%,0.0
1653.0,삼성 블룸버그 WTI원유 선물 ETN,10550.0,180.0,+1.74%,0.0
1654.0,TRUE 블룸버그 WTI원유 선물 ETN,10545.0,195.0,+1.88%,0.0
1655.0,KODEX 미국S&P500금융,11090.0,85.0,+0.77%,0.0
1656.0,TIMEFOLIO 이노베이션액티브,8100.0,85.0,-1.04%,0.0
1657.0,메리츠 국채5년 ETN,10525.0,0.0,0.00%,0.0
1658.0,삼성 인버스 은 선물 ETN(H),10510.0,0.0,0.00%,0.0
1659.0,TIGER 일본반도체FACTSET,10505.0,105.0,-0.99%,0.0
1660.0,메리츠 대표 농산물 선물 ETN(H),10490.0,190.0,+1.84%,0.0
1661.0,메리츠 레버리지 국채3년 ETN,10485.0,5.0,-0.05%,0.0
1662.0,신한 S&P 인버스 유로 선물 ETN(H),10450.0,85.0,+0.82%,0.0
1663.0,SOL 유럽탄소배출권선물S&P(H),13045.0,200.0,+1.56%,0.0
1664.0,메리츠 국채3년 ETN,10430.0,0.0,0.00%,0.0
1665.0,KBSTAR 미국달러SOFR금리액티브(합성),10425.0,90.0,+0.87%,0.0
1666.0,삼성 S&P500 ETN,10420.0,0.0,0.00%,0.0
1667.0,TIGER 은행,6675.0,5.0,+0.07%,0.0
1668.0,ACE 미국달러단기채권액티브,10395.0,75.0,+0.73%,0.0
1669.0,KB KRX ESG Eco ETN,10390.0,50.0,-0.48%,0.0
1670.0,ACE 미국IT인터넷S&P(합성 H),12980.0,340.0,-2.55%,0.0
1671.0,KODEX 53-09 국고채액티브,9255.0,100.0,-1.07%,0.0
1672.0,하나 iSelect-WG 탄소중립 ESG ETN,10350.0,0.0,0.00%,0.0
1673.0,TIGER 200 철강소재,8895.0,125.0,-1.39%,0.0
1674.0,삼성 인버스 금 선물 ETN(H),10310.0,0.0,0.00%,0.0
1675.0,KODEX 미국S&P500통신서비스,10305.0,70.0,-0.67%,0.0
1676.0,삼성 레버리지 항셍테크 ETN(H),1715.0,120.0,-6.54%,0.0
1677.0,삼성 인버스 China A50 선물 ETN(H),10280.0,150.0,+1.48%,0.0
1678.0,TRUE 인버스 2X 일본 엔선물 ETN,10275.0,95.0,-0.92%,0.0
1679.0,KODEX KTOP30,17080.0,90.0,-0.52%,0.0
1680.0,에셋플러스 코리아대장장이액티브,11385.0,260.0,-2.23%,0.0
1681.0,KODEX 테슬라밸류체인FactSet,10785.0,20.0,-0.19%,0.0
1682.0,KBSTAR KRX300,15760.0,190.0,-1.19%,0.0
1683.0,메리츠 인버스 3X 국채3년 ETN,20480.0,25.0,+0.12%,0.0
1684.0,유유제약1우,4505.0,25.0,+0.56%,1000.0
1685.0,KODEX 미국S&P바이오(합성),20170.0,700.0,-3.35%,0.0
1686.0,메리츠 금 선물 ETN(H),10180.0,20.0,-0.20%,0.0
1687.0,KB S&P 유럽탄소배출권 선물 ETN(H),10175.0,0.0,0.00%,0.0
1688.0,삼성 금 선물 ETN(H),10175.0,0.0,0.00%,0.0
1689.0,신한 인버스 2X 미국달러 선물 ETN,5085.0,65.0,-1.26%,0.0
1690.0,KODEX 미국S&P500헬스케어,10645.0,10.0,-0.09%,0.0
1691.0,TIGER 글로벌AI액티브,10100.0,70.0,+0.70%,0.0
1692.0,KODEX 경기소비재,8400.0,45.0,-0.53%,0.0
1693.0,메리츠 인버스 국채5년 ETN,10060.0,15.0,+0.15%,0.0
1694.0,KODEX 미국S&P500테크놀로지,10055.0,45.0,+0.45%,0.0
1695.0,메리츠 3X 레버리지 국채3년 ETN,20095.0,25.0,-0.12%,0.0
1696.0,한화갤러리아우,3450.0,40.0,-1.15%,500.0
1697.0,QV iSelect-WG 그린에너지 ESG ETN,10005.0,0.0,0.00%,0.0
1698.0,QV iSelect 배터리 재활용 Top10 ETN,9955.0,245.0,-2.40%,0.0
1699.0,메리츠 인버스 2X 국채3년 ETN,9955.0,0.0,0.00%,0.0
1700.0,신한 인버스 2X 은 선물 ETN(H),1990.0,35.0,+1.79%,0.0
1701.0,TIGER 미국캐시카우100,9930.0,30.0,-0.30%,0.0
1702.0,KBSTAR 미국고정배당우선증권ICE TR,9440.0,0.0,0.00%,0.0
1703.0,신한 S&P 유로 선물 ETN(H),9905.0,90.0,-0.90%,0.0
1704.0,미래에셋 인도네시아 금속&에너지 Top5 ETN,9870.0,0.0,0.00%,0.0
1705.0,TRUE 일본 엔선물 ETN C,9845.0,30.0,+0.31%,0.0
1706.0,신한 인버스 은 선물 ETN(H),4915.0,35.0,+0.72%,0.0
1707.0,TIGER 200 금융,6375.0,15.0,-0.23%,0.0
1708.0,SOL 자동차TOP3플러스,9795.0,25.0,-0.25%,0.0
1709.0,메리츠 인버스 2X 국채5년 ETN,9775.0,30.0,+0.31%,0.0
1710.0,신한 S&P 레버리지 유로 선물 ETN(H),9775.0,0.0,0.00%,0.0
1711.0,HANARO 탄소효율그린뉴딜,8140.0,80.0,-0.97%,0.0
1712.0,KBSTAR 미국빅데이터Top3채권혼합iSelect,12205.0,30.0,-0.25%,0.0
1713.0,TIGER 한중반도체(합성),11485.0,115.0,+1.01%,0.0
1714.0,메리츠 천연가스 선물 ETN(H),3250.0,50.0,-1.52%,0.0
1715.0,KODEX Fn K-뉴딜디지털플러스,8115.0,115.0,-1.40%,0.0
1716.0,대덕1우,8030.0,0.0,0.00%,500.0
1717.0,TIGER 코스닥글로벌,9720.0,55.0,-0.56%,0.0
1718.0,TRUE 인버스 유로스탁스50 ETN(H) C,9705.0,75.0,+0.78%,0.0
1719.0,KB 인버스 2X 금 선물 ETN(H),19380.0,60.0,+0.31%,0.0
1720.0,TIGER 로우볼,11005.0,0.0,0.00%,0.0
1721.0,마이다스 KoreaStock액티브,18435.0,145.0,-0.78%,0.0
1722.0,TRUE 구리 선물 ETN,9675.0,0.0,0.00%,0.0
1723.0,KBSTAR 미국장기국채선물(H),8060.0,140.0,-1.71%,0.0
1724.0,KOSEF 블루칩,7420.0,30.0,-0.40%,0.0
1725.0,TRUE 레버리지 일본 엔선물 ETN C,9625.0,85.0,+0.89%,0.0
1726.0,KODEX TDF2030액티브,10665.0,20.0,-0.19%,0.0
1727.0,메리츠 3X 레버리지 국채5년 ETN,19190.0,105.0,-0.54%,0.0
1728.0,대신 국채10년 ETN,9585.0,45.0,-0.47%,0.0
1729.0,KB 인버스 2X 콩 선물 ETN,19150.0,860.0,-4.30%,0.0
1730.0,ARIRANG 일본반도체소부장Solactive,10070.0,10.0,-0.10%,0.0
1731.0,TIGER 글로벌사이버보안INDXX,9950.0,180.0,-1.78%,0.0
1732.0,삼성 S&P500 VIX S/T 선물 ETN,9540.0,365.0,+3.98%,0.0
1733.0,TRUE 은 선물 ETN,9520.0,0.0,0.00%,0.0
1734.0,KBSTAR 글로벌클린에너지S&P,7300.0,70.0,-0.95%,0.0
1735.0,신한 FnGuide 메타버스 ETN,4735.0,30.0,-0.63%,0.0
1736.0,TRUE S&P 엔달러 선물 ETN(H),9455.0,45.0,-0.47%,0.0
1737.0,하나 코스닥150 선물 ETN,9450.0,20.0,+0.21%,0.0
1738.0,ACE 미국S&P500채권혼합액티브,10500.0,50.0,+0.48%,0.0
1739.0,KODEX 미국클린에너지나스닥,7255.0,160.0,-2.16%,0.0
1740.0,KB 레버리지 금 선물 ETN(H),18805.0,85.0,-0.45%,0.0
1741.0,KODEX 미국S&P500필수소비재,9390.0,145.0,-1.52%,0.0
1742.0,KB 인버스 2X S&P 500 선물 ETN,9355.0,240.0,+2.63%,0.0
1743.0,KODEX MSCI Korea,15580.0,100.0,-0.64%,0.0
1744.0,KODEX 미국스마트모빌리티S&P,5835.0,115.0,-1.93%,0.0
1745.0,TRUE 블룸버그 인도네시아 대표원자재 ETN,9315.0,35.0,+0.38%,0.0
1746.0,삼성 인버스 2X 금 선물 ETN(H),9275.0,40.0,+0.43%,0.0
1747.0,삼양사우,25000.0,350.0,+1.42%,5000.0
1748.0,ARIRANG KRX300,15380.0,135.0,-0.87%,0.0
1749.0,KOSEF KRX100,5120.0,45.0,-0.87%,0.0
1750.0,KBSTAR 미국장기국채선물레버리지(합성 H),5585.0,165.0,-2.87%,0.0
1751.0,TRUE FnGuide IoT ETN,9200.0,125.0,+1.38%,0.0
1752.0,삼성 KRX 2차전지 K-뉴딜 ETN,9175.0,205.0,-2.19%,0.0
1753.0,TRUE 인버스 2X S&P500 선물 ETN(H),1835.0,40.0,+2.23%,0.0
1754.0,ARIRANG 200선물인버스2X,5550.0,85.0,+1.56%,0.0
1755.0,KBSTAR 글로벌수소경제Indxx,7610.0,100.0,-1.30%,0.0
1756.0,삼성 인버스 코스닥 150 선물 ETN,9130.0,160.0,+1.78%,0.0
1757.0,SOL 조선TOP3플러스,9130.0,210.0,-2.25%,0.0
1758.0,티와이홀딩스우,7340.0,80.0,-1.08%,500.0
1759.0,TRUE 코스닥 150 ETN,9120.0,100.0,+1.11%,0.0
1760.0,KODEX 미국S&P500유틸리티,9110.0,135.0,-1.46%,0.0
1761.0,ARIRANG 미국채30년액티브,46800.0,965.0,-2.02%,0.0
1762.0,하나 인버스 코스닥150 선물 ETN,9025.0,50.0,+0.56%,0.0
1763.0,신한 인버스 2X Russell 2000 ETN,9020.0,500.0,+5.87%,0.0
1764.0,KB 인버스 2X 은 선물 ETN(H),17935.0,230.0,+1.30%,0.0
1765.0,KOSEF 미국S&P500(H),11190.0,110.0,-0.97%,0.0
1766.0,KOSEF 미국달러선물인버스,8775.0,60.0,-0.68%,0.0
1767.0,TREX 펀더멘탈 200,35795.0,275.0,-0.76%,0.0
1768.0,하나 인버스 2X 콩 선물 ETN(H),8940.0,475.0,-5.05%,0.0
1769.0,TRUE S&P 레버리지 엔달러 선물 ETN(H),8935.0,80.0,-0.89%,0.0
1770.0,ACE 골드선물 레버리지(합성 H),14890.0,65.0,-0.43%,0.0
1771.0,노루페인트우,19260.0,1190.0,-5.82%,500.0
1772.0,TIGER 미국나스닥넥스트100,10460.0,195.0,-1.83%,0.0
1773.0,성신양회우,12080.0,40.0,-0.33%,5000.0
1774.0,하나 인버스 2X 코스닥150 선물 ETN,8855.0,325.0,+3.81%,0.0
1775.0,TIGER 한중전기차(합성),9320.0,140.0,-1.48%,0.0
1776.0,삼성 은 선물 ETN(H),8815.0,0.0,0.00%,0.0
1777.0,메리츠 은 선물 ETN(H),8755.0,125.0,-1.41%,0.0
1778.0,히어로즈 미국달러SOFR금리액티브(합성),10790.0,90.0,+0.84%,0.0
1779.0,ACE 레버리지,6235.0,100.0,-1.58%,0.0
1780.0,신한 레버리지 Russell 2000 ETN,8725.0,415.0,-4.54%,0.0
1781.0,KBSTAR 국채30년레버리지KAP(합성),15170.0,355.0,-2.29%,0.0
1782.0,TRUE S&P500 VIX S/T 선물 ETN(H),8700.0,265.0,+3.14%,0.0
1783.0,ACE 미국나스닥100채권혼합액티브,10855.0,60.0,+0.56%,0.0
1784.0,ACE 미국하이일드액티브(H),9585.0,55.0,-0.57%,0.0
1785.0,TRUE 베트남 VN30 선물 ETN(H),8625.0,115.0,-1.32%,0.0
1786.0,메리츠 3X 레버리지 국채10년 ETN,17090.0,350.0,-2.01%,0.0
1787.0,삼성 코스피 양매도 5% OTM ETN,8520.0,0.0,0.00%,0.0
1788.0,신한 인버스 달러인덱스 선물 ETN(H),8515.0,65.0,-0.76%,0.0
1789.0,삼성 인버스 나스닥 100 ETN(H),8515.0,60.0,+0.71%,0.0
1790.0,삼성 구리 선물 ETN(H),8495.0,0.0,0.00%,0.0
1791.0,대신 S&P WTI원유 선물 ETN,8480.0,170.0,+2.05%,0.0
1792.0,메리츠 구리 선물 ETN(H),8455.0,80.0,-0.94%,0.0
1793.0,SOL 유럽탄소배출권선물인버스ICE(H),10565.0,245.0,-2.27%,0.0
1794.0,KODEX 미국채울트라30년선물인버스(H),12015.0,290.0,+2.47%,0.0
1795.0,TRUE 플래티넘 선물 ETN,8390.0,180.0,-2.10%,0.0
1796.0,ARIRANG 미국테크10레버리지iSelect(합성),11170.0,45.0,+0.40%,0.0
1797.0,ACE 미국빅테크TOP7 Plus레버리지(합성),10465.0,35.0,+0.34%,0.0
1798.0,KODEX 미국ETF산업Top10 Indxx,11955.0,45.0,-0.37%,0.0
1799.0,대신 3X 레버리지 국채10년 ETN,16725.0,335.0,-1.96%,0.0
1800.0,TREX 200,33315.0,280.0,-0.83%,0.0
1801.0,KODEX Fn웹툰&드라마,3620.0,70.0,-1.90%,0.0
1802.0,TIMEFOLIO 탄소중립액티브,13790.0,110.0,-0.79%,0.0
1803.0,ACE 삼성그룹동일가중,16480.0,50.0,-0.30%,0.0
1804.0,KOSEF 200선물인버스2X,2745.0,45.0,+1.67%,0.0
1805.0,신한 인버스 다우존스지수 선물 ETN(H),4115.0,25.0,+0.61%,0.0
1806.0,KB 인버스 KOSPI 200 선물 ETN,11700.0,60.0,+0.52%,0.0
1807.0,KODEX 코스닥150롱코스피200숏선물,10220.0,65.0,-0.63%,0.0
1808.0,ACE 싱가포르리츠,11645.0,145.0,-1.23%,0.0
1809.0,TIGER 미국달러선물레버리지,13555.0,240.0,+1.80%,0.0
1810.0,메리츠 레버리지 국채10년 ETN,8095.0,90.0,-1.10%,0.0
1811.0,KODEX 200 중소형,11450.0,150.0,-1.29%,0.0
1812.0,크라운제과우,10340.0,140.0,+1.37%,200.0
1813.0,마이다스 KoreaStock중소형액티브,21285.0,435.0,-2.00%,0.0
1814.0,SK증권우,2035.0,5.0,-0.25%,500.0
1815.0,TIMEFOLIO 미국S&P500액티브,12840.0,30.0,+0.23%,0.0
1816.0,히어로즈 미국성장기업30액티브,10605.0,50.0,+0.47%,0.0
1817.0,ACE 원자력테마딥서치,11355.0,90.0,-0.79%,0.0
1818.0,ACE 글로벌인컴TOP10 SOLACTIVE,9900.0,20.0,-0.20%,0.0
1819.0,VITA 밸류알파액티브,11295.0,0.0,0.00%,0.0
1820.0,신한 인버스 2X 10년 국채선물 ETN,11285.0,0.0,0.00%,0.0
1821.0,TIMEFOLIO K컬처액티브,8740.0,90.0,-1.02%,0.0
1822.0,QV US 500 ETN(H),11205.0,0.0,0.00%,0.0
1823.0,HANARO 미국S&P500,11080.0,10.0,-0.09%,0.0
1824.0,ACE 미국빅테크TOP7 Plus인버스(합성),19390.0,60.0,+0.31%,0.0
1825.0,TRUE 인버스 2X HSCEI ETN(H),7740.0,380.0,+5.16%,0.0
1826.0,메리츠 CSI 300 ETN,7740.0,15.0,+0.19%,0.0
1827.0,SOL 한국형글로벌전기차&2차전지액티브,10460.0,80.0,-0.76%,0.0
1828.0,KBSTAR 미국S&P배당킹,9670.0,105.0,-1.07%,0.0
1829.0,HANARO 원자력iSelect,11045.0,65.0,-0.59%,0.0
1830.0,TIGER 유로스탁스레버리지(합성 H),8585.0,125.0,-1.44%,0.0
1831.0,대신 천연가스 선물 ETN(H),7725.0,70.0,-0.90%,0.0
1832.0,KBSTAR 국채선물3년,51445.0,125.0,-0.24%,0.0
1833.0,ARIRANG 미국달러SOFR금리액티브(합성),51210.0,0.0,0.00%,0.0
1834.0,KB STAR 50 ETN,7655.0,0.0,0.00%,0.0
1835.0,TIGER 우량가치,10605.0,50.0,-0.47%,0.0
1836.0,KB 인버스 2X KOSPI 200 선물 ETN,15230.0,235.0,+1.57%,0.0
1837.0,KOSEF Fn중소형,20030.0,165.0,-0.82%,0.0
1838.0,덕성우,5450.0,140.0,-2.50%,500.0
1839.0,ACE 코스피,25230.0,150.0,-0.59%,0.0
1840.0,SOL KEDI메가테크액티브,11640.0,90.0,-0.77%,0.0
1841.0,KBSTAR 주식혼합,37785.0,305.0,+0.81%,0.0
1842.0,HANARO KAP초장기국고채,34550.0,95.0,-0.27%,0.0
1843.0,ACE 스마트밸류,12550.0,60.0,-0.48%,0.0
1844.0,KBSTAR KRX300레버리지,12510.0,335.0,-2.61%,0.0
1845.0,ARIRANG ESG성장주액티브,7855.0,65.0,-0.82%,0.0
1846.0,KOSEF 코스피100,24710.0,195.0,-0.78%,0.0
1847.0,HANARO 글로벌반도체TOP10 SOLACTIVE,9865.0,165.0,+1.70%,0.0
1848.0,태영건설우,5650.0,60.0,+1.07%,500.0
1849.0,메리츠 미국채30년 ETN(H),7330.0,160.0,-2.14%,0.0
1850.0,TIGER S&P글로벌인프라(합성),11225.0,5.0,-0.04%,0.0
1851.0,HANARO 유로존국채25년플러스(합성 H),45550.0,0.0,0.00%,0.0
1852.0,KODEX TSE일본리츠(H),12145.0,40.0,-0.33%,0.0
1853.0,KBSTAR 200고배당커버드콜ATM,7280.0,5.0,-0.07%,0.0
1854.0,TIGER 금은선물(H),9090.0,5.0,-0.05%,0.0
1855.0,삼성 알루미늄 선물 ETN,7265.0,0.0,0.00%,0.0
1856.0,ACE 스마트퀄리티,14500.0,105.0,-0.72%,0.0
1857.0,TIGER KTOP30,8530.0,75.0,-0.87%,0.0
1858.0,TIGER 모멘텀,24150.0,0.0,0.00%,0.0
1859.0,KODEX 콩선물(H),14425.0,335.0,+2.38%,0.0
1860.0,일양약품우,16170.0,220.0,+1.38%,2500.0
1861.0,에셋플러스 글로벌영에이지액티브,11235.0,80.0,-0.71%,0.0
1862.0,ACE 스마트로우볼,14370.0,35.0,-0.24%,0.0
1863.0,KODEX Fn멀티팩터,11940.0,0.0,0.00%,0.0
1864.0,TIGER 미국S&P500선물인버스(H),3770.0,45.0,+1.21%,0.0
1865.0,KOSEF 200선물레버리지,14025.0,250.0,-1.75%,0.0
1866.0,TIGER 이머징마켓MSCI레버리지(합성 H),6500.0,95.0,-1.44%,0.0
1867.0,KODEX 모멘텀Plus,11890.0,45.0,-0.38%,0.0
1868.0,SOL 차이나육성산업액티브(합성),6485.0,15.0,-0.23%,0.0
1869.0,ARIRANG 200선물레버리지,28515.0,490.0,-1.69%,0.0
1870.0,SOL KRX기후변화솔루션,11860.0,175.0,-1.45%,0.0
1871.0,BNK 미래전략기술액티브,9485.0,70.0,-0.73%,0.0
1872.0,히어로즈 TDF2050액티브,10940.0,20.0,-0.18%,0.0
1873.0,KBSTAR 글로벌주식분산액티브,10145.0,75.0,-0.73%,0.0
1874.0,SOL 미국30년국채액티브(H),8850.0,155.0,-1.72%,0.0
1875.0,KBSTAR KQ고배당,11775.0,125.0,-1.05%,0.0
1876.0,KBSTAR KRX기후변화솔루션,11770.0,215.0,-1.79%,0.0
1877.0,KODEX 혁신기술테마액티브,11710.0,60.0,-0.51%,0.0
1878.0,마이티 코스피100,24995.0,170.0,-0.68%,0.0
1879.0,TIGER 경기방어채권혼합,8740.0,25.0,-0.29%,0.0
1880.0,에셋플러스 글로벌다이나믹시니어액티브,9645.0,85.0,-0.87%,0.0
1881.0,KODEX 한중반도체(합성),11560.0,0.0,0.00%,0.0
1882.0,KOSEF Fn유전자혁신기술,9200.0,320.0,-3.36%,0.0
1883.0,메리츠 국채30년 ETN,6895.0,95.0,-1.36%,0.0
1884.0,KODEX MSCI모멘텀,11440.0,0.0,0.00%,0.0
1885.0,대상홀딩스우,7500.0,70.0,-0.92%,1000.0
1886.0,KODEX 국채선물10년인버스,56865.0,310.0,+0.55%,0.0
